no,str_link,str_land_num,str_land_type,str_land_area,str_land_surface,str_land_site,str_land_high_price,str_land_low_price,str_land_condition,str_land_date,str_land_count
362,1875219,"18-5883
(1)",아파트,"인천광역시 남동구 논현동 66-24, 논현유호엔시티1단지 102동 2층 아파트204호",114.87㎡,29.19㎡,"366,000,000","256,200,000","유찰1회
70%","2018.11.15
10:00",358
363,1920460,"18-5883
(2)",아파트,"인천광역시 남동구 논현동 66-24, 논현유호엔시티1단지 102동 7층 아파트702호",114.87㎡,29.19㎡,"401,000,000","280,700,000","유찰1회
70%","2018.11.15
10:00",371
364,1875220,18-5890,아파트,"인천광역시 남동구 논현동 66-24, 논현유호엔시티1단지 102동 4층 아파트401호",114.87㎡,29.19㎡,"380,000,000","266,000,000","유찰1회
70%","2018.11.15
10:00",242
365,1876808,18-6510,아파트,"인천광역시 남동구 만수동 29, 만수주공아파트 214동 11층 1101호",114.87㎡,29.19㎡,"220,000,000","154,000,000","유찰1회
70%","2018.11.15
10:00",983
366,1891650,18-13488,아파트,"인천광역시 서구 왕길동 649-1, 검단풍림아이원아파트 304동 15층 1508호",114.87㎡,29.19㎡,"225,000,000","225,000,000","신건
100%","2018.11.15
10:00",187
367,1894755,18-14825,아파트,"인천광역시 서구 심곡동 302, 한국아파트 202동 19층 1908호",114.87㎡,29.19㎡,"175,000,000","175,000,000","신건
100%","2018.11.15
10:00",142
368,1873782,18-502643,아파트,"인천광역시 계양구 작전동 41-1, 형제아파트 가동 1층 102호",114.87㎡,29.19㎡,"167,000,000","116,900,000","유찰1회
70%","2018.11.15
10:00",707
369,1844345,17-29707,아파트,"인천광역시 부평구 부개동 131-3, 한양아파트 가동 2층 208호",114.87㎡,29.19㎡,"22,000,000","15,400,000","유찰1회
70%","2018.11.16
10:00","1,366"
370,1863497,17-38992,아파트,"인천광역시 서구 당하동 1075-9, 인천검단힐스테이트5차 502동 2층 201호",114.87㎡,29.19㎡,"353,000,000","247,100,000","유찰1회
70%","2018.11.16
10:00",530
371,1866507,18-1591,아파트,"인천광역시 연수구 선학동 340, 정광아파트 12동 5층 517호",114.87㎡,29.19㎡,"169,000,000","82,810,000","유찰2회
49%","2018.11.16
10:00","1,910"
372,1876799,18-6381,아파트,"인천광역시 서구 가좌동 171-3, 아주아파트 에이동 6층 604호",114.87㎡,29.19㎡,"120,000,000","84,000,000","유찰1회
70%","2018.11.16
10:00",445
373,1890951,18-13037,아파트,"인천광역시 남구 숭의동 184-19, 숭의동아파트 5층 501호",114.87㎡,29.19㎡,"92,000,000","92,000,000","신건
100%","2018.11.16
10:00",84
374,1896869,18-15972,아파트,"인천광역시 중구 항동7가 27-107, 라이프아파트 4동 14층 1407호",114.87㎡,29.19㎡,"79,000,000","55,300,000","유찰1회
70%","2018.11.16
10:00",483
375,1907314,18-20882,아파트,"인천광역시 부평구 청천동 397, 동양아파트 3동 2층 203호",114.87㎡,29.19㎡,"114,000,000","114,000,000","신건
100%","2018.11.16
10:00",137
376,1908552,18-21045,아파트,"인천광역시 서구 가좌동 7 외1필지, 가좌한신휴플러스아파트 115동 1층 102호",114.87㎡,29.19㎡,"340,000,000","340,000,000","신건
100%","2018.11.16
10:00",122
377,1893198,18-506126,아파트,"인천광역시 서구 마전동 987-11, 유호아파트비단지 2동 5층 510호",114.87㎡,29.19㎡,"122,000,000","85,400,000","유찰1회
70%","2018.11.16
10:00",356
378,1905731,18-509651,아파트,"인천광역시 연수구 청학동 449, 성호아파트 102동 3층 307호",114.87㎡,29.19㎡,"243,000,000","243,000,000","신건
100%","2018.11.16
10:00",163
379,1846598,17-30714,아파트,"인천광역시 서구 왕길동 오류지구81블럭1로트 외1필지, 검단자이2단지 203동 2층 202호",114.87㎡,29.19㎡,"270,000,000","189,000,000","유찰1회
70%","2018.11.20
10:00",404
380,1846600,17-30967,아파트,"인천광역시 서구 마전동 마전토지구획정리사업지구 49블럭4로트, 대원레스피아1차 205동 16층 1602호",114.87㎡,29.19㎡,"205,000,000","205,000,000","신건
100%","2018.11.20
10:00",99
381,1847459,"17-31502
(1)",아파트,"인천광역시 남동구 논현동 66-24, 논현유호엔시티1단지 103동 7층 702호",114.87㎡,29.19㎡,"339,000,000","237,300,000","유찰1회
70%","2018.11.20
10:00",409
382,1929825,"17-31502
(2)",아파트,"인천광역시 남동구 논현동 66-24, 논현유호엔씨티1단지 101동 14층 1401호",114.87㎡,29.19㎡,"333,000,000","333,000,000","신건
100%","2018.11.20
10:00",63
383,1929826,"17-31502
(3)",아파트,"인천광역시 남동구 논현동 66-5, 논현유호엔시티2단지 201동 6층 604호",114.87㎡,29.19㎡,"327,000,000","327,000,000","신건
100%","2018.11.20
10:00",54
384,1922536,"17-36316
(2)",아파트,"인천광역시 부평구 청천동 176, 청천푸르지오아파트 115동 13층 1303호",114.87㎡,29.19㎡,"353,000,000","247,100,000","유찰1회
70%","2018.11.20
10:00",923
385,1857480,17-36859,아파트,"인천광역시 서구 오류동 1719-2, 인천검단힐스테이트3차1단지 305동 12층 1204호",114.87㎡,29.19㎡,"380,000,000","266,000,000","유찰1회
70%","2018.11.20
10:00",460
386,1865208,18-840,아파트,"인천광역시 연수구 연수동 596 외1필지, 연수푸르지오3단지 302동 11층 1101호",114.87㎡,29.19㎡,"394,000,000","275,800,000","유찰1회
70%","2018.11.20
10:00",743
387,1866509,18-1478,아파트,"인천광역시 중구 신흥동1가 34-1 외1필지, 경남아너스빌아파트 101동 23층 2302호",114.87㎡,29.19㎡,"254,000,000","177,800,000","유찰1회
70%","2018.11.20
10:00",335
388,1867458,18-1911,아파트,"인천광역시 서구 왕길동 오류지구80블럭, 드림파크어울림1단지 111동 4층 403호",114.87㎡,29.19㎡,"384,000,000","268,800,000","유찰1회
70%","2018.11.20
10:00",201
389,1871283,18-3542,아파트,"인천광역시 서구 청라동 193-1, 청라자이 108동 19,20층 1903호",114.87㎡,29.19㎡,"1,001,000,000","1,001,000,000","신건
100%","2018.11.20
10:00",409
390,1871284,18-4064,아파트,"인천광역시 남구 주안동 1487-7 외1필지, 광명8차아파트 3동 1층 111호",114.87㎡,29.19㎡,"118,000,000","118,000,000","신건
100%","2018.11.20
10:00",89
391,1873017,18-4835,아파트,"인천광역시 서구 당하동 1027-15 외1필지, 신안실크벨리아파트 502동 13층 1303호",84.12㎡,5.54㎡,"227,000,000","158,900,000","유찰1회
70%","2018.11.20
10:00",404
392,1879784,18-7759,아파트,"인천광역시 부평구 부개동 512, 부개역푸르지오 110동 7층 704호",84.12㎡,5.54㎡,"450,000,000","450,000,000","신건
100%","2018.11.20
10:00",236
393,1869951,18-501466,아파트,"인천광역시 부평구 부평동 525-2, 삼성아파트 5층 504호",84.12㎡,5.54㎡,"107,000,000","107,000,000","신건
100%","2018.11.20
10:00",161
394,1874556,18-502544,아파트,"인천광역시 남구 도화동 461-2, 대경이즈뷰 201호",84.12㎡,5.54㎡,"160,000,000","160,000,000","신건
100%","2018.11.20
10:00",97
395,1887494,18-505444,아파트,"인천광역시 미추홀구 용현동 615-7, 우성아파트 101동 10층 1011",84.12㎡,5.54㎡,"230,000,000","230,000,000","신건
100%","2018.11.20
10:00",88
396,1783720,16-511896,아파트,"인천광역시 남동구 구월동 1312-6 외1필지, 벽산아파트 1동 4층 404호",84.12㎡,5.54㎡,"108,000,000","108,000,000","신건
100%","2018.11.21
10:00",146
397,1789256,17-874,아파트,"인천광역시 서구 당하동 1098-1 외1필지, 인천당하대주파크빌 604동 14층 1403호",84.12㎡,5.54㎡,"280,000,000","196,000,000","유찰1회
70%","2018.11.21
10:00",308
398,1804379,17-503212,아파트,"인천광역시 서구 마전동 999-1 외2필지, 검단2차아이파크 201동 1층 104호",84.12㎡,5.54㎡,"428,000,000","428,000,000","신건
100%","2018.11.21
10:00",133
399,1878147,17-506235,아파트,"인천광역시 부평구 삼산동 206-2, 동남아파트 2동 1층 103호",84.12㎡,5.54㎡,"131,000,000","91,700,000","유찰1회
70%","2018.11.21
10:00",707
400,1823248,17-507023,아파트,"인천광역시 서구 마전동 997-1 외2필지, 인천검단힐스테이트2차 203동 4층 402호",84.12㎡,5.54㎡,"413,000,000","413,000,000","신건
100%","2018.11.21
10:00",73
401,1836924,17-509166,아파트,"인천광역시 남동구 구월동 1125-8, 필하우스주건축물 1동 5층 502호",84.12㎡,5.54㎡,"185,000,000","129,500,000","유찰1회
70%","2018.11.21
10:00",725
402,1869945,17-510296,아파트,"인천광역시 중구 중산동 1872-2, 인천영종동보노빌리티아파트 737동 2층 202호",84.12㎡,5.54㎡,"310,000,000","217,000,000","유찰1회
70%","2018.11.21
10:00",535
403,1884642,18-5715,아파트,"인천광역시 계양구 효성동 623-3, 하나아파트 3동 16층 1603호",84.12㎡,5.54㎡,"193,000,000","135,100,000","유찰1회
70%","2018.11.21
10:00",436
404,1884643,18-6152,아파트,"인천광역시 연수구 청학동 451, 시대아파트 101동 2층 204호",84.12㎡,5.54㎡,"174,000,000","121,800,000","유찰1회
70%","2018.11.21
10:00",496
405,1902140,18-9052,아파트,"인천광역시 서구 가좌동 122-2, 현대아파트 301동 19층 1912호",84.12㎡,5.54㎡,"209,000,000","209,000,000","신건
100%","2018.11.21
10:00",64
406,1904502,18-18421,아파트,"인천광역시 남구 주안동 1250 외3필지, 쌍용아파트 10동 8층 802호",84.12㎡,5.54㎡,"238,000,000","238,000,000","신건
100%","2018.11.21
10:00",69
407,1869948,18-501343,아파트,"인천광역시 남동구 만수동 983-1, 삼환아파트 101동 1층 101호",84.12㎡,5.54㎡,"25,846,150","18,092,000","유찰1회
70%","2018.11.21
10:00",661
408,1905727,18-503615,아파트,"인천광역시 서구 석남동 593 외1필지, 석남동경남아너스빌 102동 6층 601호",84.12㎡,5.54㎡,"206,000,000","206,000,000","신건
100%","2018.11.21
10:00",93
409,1886556,18-503738,아파트,"인천광역시 연수구 옥련동 645-1 외1필지, 옥련2차우성아파트 203동 12층 1203호",84.12㎡,5.54㎡,"164,000,000","164,000,000","신건
100%","2018.11.21
10:00",127
410,1847024,17-31199,아파트,"인천광역시 계양구 효성동 280-5, 현대3차아파트 102동 2층 201호",84.12㎡,5.54㎡,"236,000,000","165,200,000","유찰1회
70%","2018.11.22
10:00","2,872"
411,1882643,18-7056,아파트,"인천광역시 서구 청라동 193-1, 청라자이 110동 18층 1803호",84.12㎡,5.54㎡,"600,000,000","420,000,000","유찰1회
70%","2018.11.22
10:00","1,547"
412,1891336,18-13228,아파트,"인천광역시 미추홀구 주안동 1621 외3필지, 인천관교한신휴플러스 103동 17층 1703호",84.12㎡,5.54㎡,"285,000,000","285,000,000","신건
100%","2018.11.22
10:00",89
413,1892188,18-13778,아파트,"인천광역시 연수구 옥련동 626, 럭키송도아파트 105동 9층 902호",84.12㎡,5.54㎡,"252,000,000","252,000,000","신건
100%","2018.11.22
10:00",87
414,1882647,18-504441,아파트,"인천광역시 서구 가좌동 306, 코스모스아파트 5동 2층 209호",84.12㎡,5.54㎡,"129,000,000","129,000,000","신건
100%","2018.11.22
10:00",65
415,1885004,18-505048,아파트,"인천광역시 남동구 만수동 1049 외1필지, 담방마을아파트 101동 10층 1011호",84.12㎡,5.54㎡,"157,000,000","109,900,000","유찰1회
70%","2018.11.22
10:00",512
416,1892189,18-506119,아파트,"인천광역시 서구 당하동 1090-1, 검단힐스테이트4차 408동 1층 102호",84.12㎡,5.54㎡,"463,000,000","463,000,000","신건
100%","2018.11.22
10:00",84
417,1847026,17-31113,아파트,"인천광역시 부평구 산곡동 179-92, 현대아파트 104동 19층 1902호",84.12㎡,5.54㎡,"273,000,000","273,000,000","신건
100%","2018.11.23
10:00",392
418,1856843,17-36798,아파트,"인천광역시 중구 항동7가 91-2, 연안아파트 4동 5층 506호",84.12㎡,5.54㎡,"210,000,000","102,900,000","유찰2회
49%","2018.11.23
10:00",688
419,1812624,17-504987,아파트,"인천광역시 부평구 산곡동 306-3, 우성아파트 403동 6층 602호",84.12㎡,5.54㎡,"285,000,000","199,500,000","유찰1회
70%","2018.11.23
10:00",989
420,1868061,18-501084,아파트,"인천광역시 부평구 부평동 65-115, 부평일동대우아파트 101동 20층 2001호",84.12㎡,5.54㎡,"351,000,000","351,000,000","신건
100%","2018.11.23
10:00",125
421,1851074,17-33195,아파트,"인천광역시 부평구 산곡동 82-118, 동원아파트 802동 4층 405호",48.8371㎡,59.48㎡,"103,000,000","103,000,000","신건
100%","2018.11.26
10:00",92
422,1931001,"18-9618
(2)",아파트,"인천광역시 서구 가정동 567 외2필지, 한국아파트 301동 13층 1308호",48.8371㎡,59.48㎡,"280,000,000","280,000,000","신건
100%","2018.11.26
10:00",75
423,1888292,18-12157,아파트,"인천광역시 계양구 효성동 24-3, 중앙하이츠아파트 101동 4층 408호",48.8371㎡,59.48㎡,"180,000,000","126,000,000","유찰1회
70%","2018.11.26
10:00",418
424,1900754,18-16951,아파트,"인천광역시 연수구 연수동 633, 대동아파트 107동 11층 1107호",48.8371㎡,59.48㎡,"230,000,000","230,000,000","신건
100%","2018.11.26
10:00",91
425,1864922,18-500258,아파트,"인천광역시 서구 왕길동 오류지구 80블럭, 드림파크어울림1단지 110동 8층 802호",48.8371㎡,59.48㎡,"393,000,000","275,100,000","유찰1회
70%","2018.11.26
10:00",178
426,1880377,18-504106,아파트,"인천광역시 서구 금곡동 722-2, 동남아파트 102동 14층 1403호",48.8371㎡,59.48㎡,"205,000,000","143,500,000","유찰1회
70%","2018.11.26
10:00",363
427,1896418,18-507853,아파트,"인천광역시 남동구 구월동 23, 구월힐스테이트 1308동 7층 701호",48.8371㎡,59.48㎡,"350,000,000","245,000,000","유찰1회
70%","2018.11.26
10:00",921
428,1904498,18-509699,아파트,"인천광역시 계양구 용종동 207-1, 인천계양코아루센트럴파크 103동 2층 202호",48.8371㎡,59.48㎡,"378,000,000","378,000,000","신건
100%","2018.11.26
10:00",133
429,1909148,18-510859,아파트,"인천광역시 서구 경서동 719-3, 우정에쉐르아파트 302동 11층 1101호",48.8371㎡,59.48㎡,"190,000,000","190,000,000","신건
100%","2018.11.26
10:00",103
430,1805711,17-9536,아파트,"인천광역시 서구 왕길동 오류지구 80블럭, 드림파크어울림1단지 109동 9층 904호",48.8371㎡,59.48㎡,"390,000,000","273,000,000","유찰1회
70%","2018.11.27
10:00",302
431,1869319,18-2990,아파트,"인천광역시 부평구 부평동 458-3, 투엠캐슬 7층 703호",48.8371㎡,59.48㎡,"156,000,000","109,200,000","유찰1회
70%","2018.11.27
10:00",461
432,1880382,18-7841,아파트,"인천광역시 서구 가정동 341-13, 하나아파트 12동 1층 108호",48.8371㎡,59.48㎡,"195,000,000","195,000,000","신건
100%","2018.11.27
10:00",38
433,1881461,18-8813,아파트,"인천광역시 남구 용현동 627-534, 신창미션힐 103동 1층 104호",48.8371㎡,59.48㎡,"212,000,000","212,000,000","신건
100%","2018.11.27
10:00",29
434,1901435,18-16821,아파트,"인천광역시 남동구 구월동 24, 롯데캐슬골드 2210동 11층 1103호",48.8371㎡,59.48㎡,"365,000,000","255,500,000","유찰1회
70%","2018.11.27
10:00",746
435,1901083,18-17992,아파트,"인천광역시 남동구 논현동 634-1, 어진마을한화꿈에그린 606동 20층 2002호",48.8371㎡,59.48㎡,"463,000,000","324,100,000","유찰1회
70%","2018.11.27
10:00",340
436,1904834,18-19721,아파트,"인천광역시 남구 숭의동 148-7, 솔라리움 7층 703호",48.8371㎡,59.48㎡,"125,000,000","125,000,000","신건
100%","2018.11.27
10:00",32
437,1909149,18-21526,아파트,"인천광역시 연수구 청학동 521-14, 우진아파트 4층 404호",48.8371㎡,59.48㎡,"128,000,000","128,000,000","신건
100%","2018.11.27
10:00",50
438,1869952,18-501473,아파트,"인천광역시 남구 주안동 1606, 진흥아파트 101동 6층 602호",48.8371㎡,59.48㎡,"289,000,000","202,300,000","유찰1회
70%","2018.11.27
10:00",400
439,1881452,18-504236,아파트,"인천광역시 계양구 용종동 228-1, 초정마을하나아파트 315동 6층 601호",48.8371㎡,59.48㎡,"62,400,000","43,680,000","유찰1회
70%","2018.11.27
10:00",518
440,1898216,18-508207,아파트,"인천광역시 계양구 임학동 28-25, 샘앤샘 5층 503호",48.8371㎡,59.48㎡,"117,000,000","81,900,000","유찰1회
70%","2018.11.27
10:00",333
441,1902138,18-509149,아파트,"인천광역시 서구 마전동 1003-1 외1필지, 동아아파트 103동 5층 504호",48.8371㎡,59.48㎡,"189,000,000","132,300,000","유찰1회
70%","2018.11.27
10:00",358
442,1828954,17-508248,아파트,"인천광역시 서구 당하동 1098-1 외1필지, 인천당하대주파크빌 601동 7층 703호",48.8371㎡,59.48㎡,"287,000,000","287,000,000","신건
100%","2018.11.28
10:00",28
443,1877818,18-6961,아파트,"인천광역시 동구 화수동 2-7 외2필지, 미륭아파트 103동 3층 306호",48.8371㎡,59.48㎡,"120,000,000","84,000,000","유찰1회
70%","2018.11.28
10:00",219
444,1880681,18-8400,아파트,"인천광역시 남구 학익동 711-3, 현광아파트 103동 19층 1901호",48.8371㎡,59.48㎡,"260,000,000","182,000,000","유찰1회
70%","2018.11.28
10:00",290
445,1880682,18-8554,아파트,"인천광역시 남동구 서창동 561-1, 서창자이 102동 23층 2301호",48.8371㎡,59.48㎡,"401,000,000","280,700,000","유찰1회
70%","2018.11.28
10:00",504
446,1889446,18-12607,아파트,"인천광역시 남동구 논현동 66-24, 논현유호엔시티1단지 102동 36층아파트 3603호",48.8371㎡,59.48㎡,"400,000,000","400,000,000","신건
100%","2018.11.28
10:00",14
