"date","address","phone","num_hugi","title","max_daesil_time","daesil_price","sukbak_time","sukbak_price","hashtag","content"
"2018-11-16","서울특별시 성동구 도선동 115","050350502180","666","왕십리 썬","4","18,000","15:00","40,000","#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상","MY ROOM 객실 예약가능!"
"2018-11-16","서울특별시 성동구 도선동 72","050350510511","1184","왕십리 아모렉스","5","25,000","20:00","70,000","#쿠폰혜택 #마이룸 #현장적립 #최저가보상","주차리프트 주차가능"
"2018-11-16","서울특별시 성동구 도선동 117","050350502126","777","왕십리 젠","6","18,000","19:00","50,000","#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상",""
"2018-11-16","서울특별시 성동구 도선동 99","050350514356","1021","왕십리 쥬방스","4","20,000","20:00","50,000","#쿠폰혜택 #마이룸 #현장적립 #최저가보상","만화 and 보드게임 무료대여! 둘만의 공간에서 즐거운 여가를 보내세요!"
"2018-11-16","서울특별시 성동구 도선동 86","050350500140","4143","왕십리 컬리넌","5","30,000","15:00","80,000","#쿠폰혜택 #TOP100 #마이룸 #현장적립 #최저가보상","왕십리 컬리넌 호텔, 로맨스 패키지 이벤트!야놀자 회원가 적용!"
"2018-11-16","서울특별시 성동구 도선동 96","050350502244","704","왕십리 코림","4","18,000","17:00","45,000","#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상",""
"2018-11-16","서울특별시 성동구 도선동 77","050350514310","377","왕십리 파레스","3","20,000","19:00","50,000","#현장적립 #최저가보상",""
"2018-11-16","서울특별시 동대문구 이문동 255-259","050350517307","798","외대 Life hotel Raha","9","20,000","20:00","70,000","#쿠폰혜택 #현장적립 #최저가보상","무한대실/숙박룸 운영 중(현장결제만 가능)"
"2018-11-16","서울특별시 동대문구 이문동 238-3","050350510251","201","외대 이문","4","17,000","20:00","33,000","#쿠폰혜택 #마이룸 #최저가보상",""
"2018-11-16","서울특별시 용산구 한강로2가 126","050350510675","170","용산 E편한 모텔","4","20,000","","60,000","#현장적립 #최저가보상","총 3대 주차시설 보유"
"2018-11-16","서울특별시 용산구 한강로2가 117-2","050350502008","158","용산 MAC(맥)","4","20,000","20:00","55,000","#현장적립 #최저가보상","대실,숙박 현장결재시 일회용품 증정."
"2018-11-16","서울특별시 용산구 갈월동 98-11","050350510669","742","용산 가야라트리","6","30,000","22:00","90,000","#쿠폰혜택 #현장적립 #최저가보상","대실 오픈 특가! 시간연장 서비스 진행중?◆ 객실 무료 업그레이드&uarr;&uarr; 이벤트 진행중!! ◆"
"2018-11-16","서울특별시 용산구 한강로2가 2-194","050350500581","91","용산 노블호텔","4","20,000","20:00","50,000","#현장적립 #최저가보상","5월 GRAND OPEN / 신용산역 인근/주차장미보유"
"2018-11-16","서울특별시 용산구 남영동 42","050350500595","895","용산 뉴월드 호텔","5","23,000","16:00","70,000","#쿠폰혜택 #현장적립 #최저가보상","일요일 초대박 이벤트!"
"2018-11-16","서울특별시 용산구 남영동 7-3","050350510685","326","용산 러브모텔","5","17,000","21:00","50,000","#쿠폰혜택 #현장적립 #최저가보상",""
"2018-11-16","서울특별시 용산구 한강로3가 40-18","050350516621","198","용산 레인보우","3","18,000","19:00","40,000","#쿠폰혜택 #마이룸 #최저가보상","주차시설을 보유한 숙소입니다.(차량 이용 시 숙소에 문의해 주세요)"
"2018-11-16","서울특별시 용산구 갈월동 98-2","050350516279","1213","용산 레인보우 호텔","6","30,000","20:00","100,000","#쿠폰혜택 #마이룸 #현장적립 #최저가보상","MY ROOM고객님은 주차불가입니다.(도보로 이용 부탁드립니다. 감사합니다!)? 용산 레인보우 픽업서비스 진행 중! ?? 현장결제 시, 객실 업그레이드 제공 ?"
"2018-11-16","서울특별시 용산구 보광동 60","050350514504","57","용산 삼성모텔","4","20,000","22:00","40,000","#쿠폰혜택 #현장적립 #최저가보상",""
"2018-11-16","서울특별시 용산구 한강로2가 92-1","050350502051","485","용산 아모르","4","25,000","22:00","60,000","#쿠폰혜택 #좋은숙박연구소 #현장적립 #최저가보상","평일 대실 10시부터 18시사이, 4시간 이용가능!"
"2018-11-16","서울특별시 용산구 한강로3가 40-325","050350514479","203","용산 애플","3","20,000","17:00","50,000","#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상","평일(일-목) 대실 고객 최대 23;00까지 이용가능평일(일-목) 숙박 고객 입실 오후5시, 퇴실 오후13;00시 이용가능"
"2018-11-16","서울특별시 용산구 갈월동 98-14","050350502114","1023","용산 엘르인호텔","4","30,000","14:00","78,000","#쿠폰혜택 #TOP100 #마이룸 #현장적립 #최저가보상","선착순 최대 대실 5천원 / 숙박 1만원 할인쿠폰 증정 예약시 적용MY ROOM 객실 이용시 50%쿠폰 제공선착순 바로예약 1만원 쿠폰 지원!"
"2018-11-16","서울특별시 용산구 후암동 265-13","050350510642","51","용산 온리포유","3","20,000","21:00","50,000","#쿠폰혜택 #마이룸 #현장적립 #최저가보상","회원가는 현금결제 시 이용 가능합니다."
"2018-11-16","서울특별시 용산구 한강로2가 122-7","050350500691","116","용산 코지","4","20,000","19:00","60,000","#현장적립 #최저가보상","호텔코지만의 친절한 서비스및 편안한 잠자리 (차량방문시 숙소에 문의해주세요)"
"2018-11-16","서울특별시 용산구 원효로2가 41-1","050350510655","167","용산 화전","4","20,000","","48,000","#쿠폰혜택 #마이룸 #현장적립 #최저가보상","주차장 미보유 숙소입니다. 도보로 이용해 주세요."
"2018-11-16","서울특별시 성북구 하월곡동 37-18","050350514950","307","월곡 게이트5(GATE5)","6","20,000","19:00","60,000","#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상",""
"2018-11-16","서울특별시 성북구 하월곡동 29-68","050350514966","554","월곡(성북) 호텔 바로","6","25,000","20:00","100,000","#당일예약취소가능 #현장적립 #최저가보상","마일리지 적립 이벤트 진행 중 / 무료 발렛파킹 서비스 상시 제공최고급 원두커피, 프리미엄 아이스크림, 시원한 음료 제공"
"2018-11-16","서울특별시 은평구 응암동 30-2","050350501980","560","은평 씨에스 에비뉴 호텔","4","25,000","19:00","80,000","#현장적립 #최저가보상","숙박 손님에 한해 07~09시까지 조식 이용제공"
"2018-11-16","서울특별시 은평구 응암동 590-24","050350515803","939","응암 래플즈","6","20,000","19:00","50,000","#쿠폰혜택 #현장적립","Event 1. 1만원 쿠폰 ☆ 선착순 배포중 ☆Event 2. 오픈기념 주중 16시 이전 대실 입실 시 2시간 연장 이벤트!!Event 3. 현장 마일리지 적립 시 무료쿠폰 증정!!"
"2018-11-16","서울특별시 은평구 응암동 98-26","050350501133","342","응암 몽","5","20,000","20:00","45,000","#당일예약취소가능 #현장적립 #최저가보상","응암 몽 무한대실!! 이벤트(월~금)"
"2018-11-16","서울특별시 은평구 응암동 599-56","050350517138","693","응암 시크","5","20,000","21:00","60,000","#쿠폰혜택 #마이룸 #현장적립 #최저가보상","2018. 5 응암 시크 GRAND OPEN2018. 6월 단골손님 모시기 5+1 쿠폰 발행OPEN EVENT 주중 객실 업그레이드 진행 중"
"2018-11-16","서울특별시 은평구 응암동 598-4","050350517688","404","응암 이코노미","9","15,000","21:00","50,000","#쿠폰혜택 #현장적립 #최저가보상","*주말무한대실이벤트*주중주말야간대실*주중숙박6+1(현장결제시 후론트에서 포인트카드 발급)주중/주말야간대실이벤트주중숙박6+1이벤트"
"2018-11-16","서울특별시 은평구 응암동 749-49","050350515369","715","응암 카누","6","20,000","21:00","60,000","#쿠폰혜택 #현장적립 #최저가보상","★ 월~목/평일 최대6시간 , 금토일/휴일 대실 최대5시간 ★★ 일회용품무료제공 ★"
"2018-11-16","서울특별시 용산구 이태원동 124-3","050350500541","156","이태원 D`oro(디오로)","5","30,000","14:00","80,000","#현장적립 #최저가보상","♥ 무료 대실권 EVENT"
"2018-11-16","서울특별시 용산구 한남동 732-107","050350515082","210","이태원 WO","5","20,000","19:00","70,000","#현장적립 #최저가보상","이태원 중심가에 위치!!"
"2018-11-16","서울특별시 용산구 이태원동 64-32","050350515350","162","이태원 에이원","3","35,000","20:00","140,000","#쿠폰혜택 #현장적립 #최저가보상","Hotel 앞 상가공사로 인해서 오후 5시까지는 소음이 많이 발생할 수 있습니다.(월~금)1층 Taco / Burrito 레스토랑 운영매월 리뷰 담청자에게는 무료초대권 증정"
"2018-11-16","서울특별시 송파구 방이동 42-1","050350500293","1808","잠실 The View","6","25,000","20:00","55,000","#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상","잠실의 자존심 V HOTEL The View주중 무한숙박 EVENT주중 무한 대실! 8시간 이용가능!"
"2018-11-16","서울특별시 송파구 방이동 38-6","050350515307","2429","잠실 月(월)","6","25,000","18:00","70,000","#쿠폰혜택 #현장적립 #최저가보상","대실 5회 이용 시 1회 무료 쿠폰제공주중 무한대실 최대 12시간 이용가능(숙소문의)잠실의 새로운 문라이트! 月:월호텔?"
"2018-11-16","서울특별시 송파구 방이동 34","050350510539","345","잠실 골든파크","10","20,000","","60,000","#현장적립 #최저가보상","잠실 골든파크 이용하고 무료권 받자!"
"2018-11-16","서울특별시 송파구 방이동 42-6","050350500070","1791","잠실 까사","6","25,000","20:00","60,000","#쿠폰혜택 #현장적립 #최저가보상","빠른 숙박 입실 실시!! ?최대 6시간 무한대실 이벤트 >_<평일 숙박 야놀자 회원님들에게 다양한 먹거리 제공?"
"2018-11-16","서울특별시 송파구 방이동 28-5","050350510540","191","잠실 라자","6","25,000","20:00","60,000","#쿠폰혜택 #당일예약취소가능 #현장적립","▶ 스타일러 설치! 언제나 새옷같이▶ 크고 깨끗한 객실을 찾는다면 라자호텔! (연박가능)▶ 깨끗하고 넓은 욕조!"
"2018-11-16","서울특별시 송파구 방이동 34-3","050350517802","167","잠실 로즈","10","15,000","15:00","50,000","#현장적립","잠실 로즈 이용하고 무료권 받자!"
"2018-11-16","서울특별시 송파구 방이동 24-2","050350510548","1679","잠실 와우","6","21,000","22:00","61,000","#쿠폰혜택 #마이룸 #현장적립","▶ 시원한 주차공간! 주차 걱정없이 차량방문 환영▶ VIP룸 안마의자+스타일러 설치!▶ 노하드PC! 객실별 큰 욕조! 배그 그래픽카드GTX 960"
"2018-11-16","서울특별시 송파구 삼전동 131-2","050350510533","478","잠실 줌","6","25,000","21:00","65,000","#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상","현장결제시 조기입실가능+야간대실 실시(부가정보 및 공지사항참고) ??롯데월드&석촌호수 코앞 위치 ?삼전동 주차끝판왕! 주차 고민따위 놉 ?"
"2018-11-16","서울특별시 송파구 방이동 37-3","050350500036","1430","잠실 첼로","6","25,000","18:00","70,000","#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상","▶ 첼로호텔 숙박 입실 15시부터 가능!▶ 로이드 커플링 EVENT 당첨자 발표!"
"2018-11-16","서울특별시 송파구 석촌동 296-8","050350510537","682","잠실 코너호텔","4","30,000","14:00","80,000","#쿠폰혜택 #마이룸 #현장적립 #최저가보상","2016.12 GRAND OPEN!1층 카페에서 모임 & 비즈니스 미팅도 가능합니다."
"2018-11-16","서울특별시 송파구 방이동 34-4","050350518460","53","잠실 타임","12","18,000","22:00","50,000","#당일예약취소가능 #현장적립 #최저가보상","방이동 먹자골목 초입!, 경복궁 마중편롯데월드랑 몽촌토성역과 가까운위치"
"2018-11-16","서울특별시 송파구 방이동 37-1","050350500494","6112","잠실 톰지","11","20,000","17:00","60,000","#쿠폰혜택 #마이룸 #현장적립 #최저가보상","▶EVENT 1. 주말대실 6시간 이벤트▶EVENT 2. 야놀자회원 이벤트 안내▶EVENT 3. 잠실 최고의 주차시설 완비"
"2018-11-16","서울특별시 동대문구 장안동 366-5","050350517009","1789","장안 A366","7","20,000","22:00","50,000","#쿠폰혜택 #마이룸 #현장적립 #최저가보상","★ A366 그랜드오픈 한정 특별가 제공 ★"
"2018-11-16","서울특별시 성동구 용답동 228-12","050350502264","925","장안 HOTEL 27","6","17,000","20:00","45,000","#현장적립 #최저가보상",""
"2018-11-16","서울특별시 성동구 용답동 228-6 장안 JJ","050350500104","882","장안 HOTEL JJ","6","20,000","22:00","50,000","#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상","장안 JJ호텔 전객실 PC 업그레이드!"
"2018-11-16","서울특별시 동대문구 장안동 427-12","050350501775","481","장안 JW","6","20,000","20:00","50,000","#쿠폰혜택 #마이룸 #현장적립 #최저가보상","***전객실 &quot;배틀 그라운드&quot; 게임 가능 (PC 최고급 사양)***장안 JW 포인트 적립 이벤트!2018년 4월 리뉴얼 오픈(PC업그레이드 및 내부시설 교체)"
"2018-11-16","서울특별시 동대문구 장안동 364-6","050350500429","1724","장안 NEX","5","20,000","20:00","45,000","#쿠폰혜택 #마이룸 #현장적립","장안 NEX 무한대실 이벤트★★★ 전객실 배틀그라운드 사용가능 고사양 PC 탑재 ★★★새벽 2시까지 야간 대실 운영 -> 문의 부탁드립니다."
"2018-11-16","서울특별시 동대문구 장안동 366-2","050350516009","3610","장안 Nine9호텔","7","20,000","22:00","60,000","#쿠폰혜택 #마이룸 #현장적립 #최저가보상",""
"2018-11-16","서울특별시 동대문구 장안동 456-4 장안 Stylish M+M2 Hotel","050350500153","1544","장안 Stylish M+M2 Hotel","4","20,000","18:00","65,000","#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상","▶EVENT 1. NEW 빠른 숙박 & 무한 대실 실시 !!▶EVENT 2. Stylish M Hotel만의 마일리지 적립 이벤트 !!★장안동 최고의 주차시설 완비 무료 발렛서비스★"
"2018-11-16","서울특별시 동대문구 장안동 345-12 장안 가을","050350502254","1722","장안 가을","8","20,000","18:00","50,000","#쿠폰혜택 #현장적립 #최저가보상","■ 가을 놀이터 오픈 ■※ 주중 무한대실 이벤트 !"
"2018-11-16","서울특별시 동대문구 장안동 345-8","050350501918","1301","장안 길벗호텔","6","19,000","15:00","50,000","#쿠폰혜택 #마이룸 #현장적립 #최저가보상","길벗이 쏜다! 3탄 - 후기작성 고객대상 월별 총 네 분께 무료숙박/대실권 증정주중 11시 이후 입실시 최대 10시간 무한대실!"
"2018-11-16","서울특별시 동대문구 장안동 364-4 장안 디바","050350500961","2120","장안 디바","6","20,000","16:00","49,000","#쿠폰혜택 #현장적립 #최저가보상","디바 이용 손님들에게 무료커피 제공 중"
"2018-11-16","서울특별시 동대문구 장안동 465-4","050350515904","1296","장안 디에블린","9","25,000","15:00","50,000","#현장적립 #최저가보상","★☆★☆디에블린에서 봄의시작 가위바위보 하고 할인받자!★☆★☆"
"2018-11-16","서울특별시 동대문구 장안동 345-9 장안 로잔","050350501783","2690","장안 로잔","14","15,000","19:00","45,000","#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상","★무한대실 이벤트 실시★★연박 예약시 현장 추가결제금 5000원 있습니다.팝콘, 컵라면, 아이스크림 증정★"
"2018-11-16","서울특별시 동대문구 장안동 466-17 장안 르네상스","050350501676","916","장안 르네상스","6","20,000","20:00","50,000","#쿠폰혜택 #마이룸 #현장적립 #최저가보상",""
"2018-11-16","서울특별시 동대문구 장안동 344-4","050350515154","533","장안 매니아","6","15,000","20:00","50,000","#마이룸 #현장적립","언제든지 사용가능한 4000원 할인 카드 제공♥"
"2018-11-16","서울특별시 동대문구 장안동 345-17","050350510288","227","장안 이지호텔","5","18,000","20:00","50,000","#당일예약취소가능 #현장적립 #최저가보상","야놀자론칭기념 고객감사이벤트20000포인트부터사용가능한자체적립카드발행주중 당일예약파격특가EVENT"
"2018-11-16","서울특별시 동대문구 장안동 430-7","050350516830","725","장안 하얀","6","20,000","18:00","50,000","#쿠폰혜택 #현장적립 #최저가보상","대실 5번에 한번공짜 ! 숙박 7번에 공짜 !21시부터 컵라면 진열, 원두커피머신 비치 !"
"2018-11-16","서울특별시 동대문구 장안동 373-2 장안 행복한눈물","050350500223","3509","장안 행복한눈물","12","17,000","15:00","45,000","#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상","(최대)대실 12시간.숙박24시간가능5+1 쿠폰이벤트 실시! 대실/숙박 5회 방문 시 1회 무료비오는날 우산제공"
"2018-11-16","서울특별시 동대문구 장안동 373-4 장안 호텔동경","050350500635","1448","장안 호텔동경","6","25,000","21:00","70,000","#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상","★ 포인트 적립 이벤트 ★주중 대실 할인 이벤트 진행!"
"2018-11-16","서울특별시 중구 장충동2가 7-1","050350501335","101","장충 CF","4","25,000","18:00","55,000","#쿠폰혜택 #현장적립 #최저가보상","정성스러운 이용 후기 작성 시 추첨을 통해 대실권 증정"
"2018-11-16","서울특별시 종로구 낙원동 133","027442766","2591","종로 2heaven","4","22,000","20:00","70,000","#마이룸 #당일예약취소가능 #현장적립 #최저가보상","?주중 무한대실 이벤트!! - 최대 8시간?종로구 공중위생업소 서비스평가에서 최우수 등급업소?종로 2heaven은 오감만족 체험형 호텔입니다?"
"2018-11-16","서울특별시 종로구 낙원동 108-1","050350517801","536","종로 HERTZ(헤르츠)","5","20,000","15:00","70,000","#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상","♥테라스에서 낭만을 느끼세요♥신축 시설! 세련된 디자인! 종로 HERTZ HOTEL"
"2018-11-16","서울특별시 종로구 인사동 87","050350500574","769","종로 HOTEL JR","4","23,000","20:00","70,000","#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상","└ 하늘이 열리는 빈티지호텔 / 무료주차!??당신이 그리던 그 파티룸! 종로 JR 카르페디엠??10회이용시 1회 무료가능 마일리지 적립 이벤트?"
"2018-11-16","서울특별시 종로구 낙원동 153-2","027432266","2806","종로 HOTEL STAR","5","23,000","14:00","70,000","#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상","현금처럼 사용 할 수 있는 마일리지 적립?다양한 테마와 최고의 시설 그리고 완벽한 서비스의 종로 STAR?"
"2018-11-16","서울특별시 종로구 낙원동 168","050350500757","3143","종로 HOTEL YOU","5","16,000","15:00","55,000","#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상","♧ 대실 (일반실) 예약시 업그레이드 이벤트일요일 대실 시간연장이벤트"
"2018-11-16","서울특별시 종로구 관수동 140","050350500563","1077","종로 IMT","9","25,000","22:00","60,000","#쿠폰혜택 #마이룸 #현장적립 #최저가보상","★최대 11시간의 무한대실을 즐기자 >_<♥*야간대실(01시까지) 이벤트●_●//★늦잠이벤트★"
"2018-11-16","서울특별시 종로구 낙원동 132-6","050350514336","1150","종로 NOVA","5","18,000","19:00","65,000","#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상","주중(평일) 무한대실 최장12시간 이벤트 진행중~##연박 이용가능####회원만의 숙박 30,000원 특가 할인이벤트(일,공휴일)"
"2018-11-16","서울특별시 종로구 낙원동 186","027641004","3826","종로 POP1","5","22,000","20:00","70,000","#쿠폰혜택 #TOP100 #마이룸 #당일예약취소가능 #현장적립 #최저가보상","야놀자 회원 쿠폰 이벤트 START!!대실/숙박 쿠폰 이벤트"
"2018-11-16","서울특별시 종로구 관수동 14-1","050350500060","1381","종로 더 디자이너스","4","27,778","15:00","111,112","#쿠폰혜택 #현장적립 #최저가보상","종로 최고의 부띠끄 호텔? ?종로 더 디자이너스?"
"2018-11-16","서울특별시 종로구 창신동 444-14","050350510811","3","종로 동대문호텔","","","","","#최저가보상",""
"2018-11-16","서울특별시 종로구 관철동 34-1","050350500422","5802","종로 몽","6","25,000","20:00","70,000","#현장적립 #최저가보상","?? 종로 BOUTIQUE HOTEL 몽선착순 최대 1만원 할인쿠폰 증정 예약시적용"
"2018-11-16","서울특별시 중구 초동 19-10","050350514407","815","종로 베네","5","30,000","16:00","75,000","#쿠폰혜택 #현장적립 #최저가보상","호텔베네 이벤트 1#호텔베네 이벤트 3#"
"2018-11-16","서울특별시 종로구 종로5가 110","050350500434","1485","종로 벤허","4","15,000","18:00","50,000","#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상","종로5가 초근접 위치 종로벤허?월풀로 피로를 모두 날려버리세요!?"
"2018-11-16","서울특별시 종로구 관철동 21","050350501584","1519","종로 부티크 호텔 K","4","20,000","22:00","60,000","#당일예약취소가능 #현장적립 #최저가보상","부티크K 여성고객들을 위한 편의용품 대여서비스?여러 지하철역에서 접근성 우수?"
"2018-11-16","서울특별시 종로구 낙원동 169-1","050350500170","2189","종로 스카이","4","17,000","18:00","60,000","#당일예약취소가능 #현장적립 #최저가보상","★지상 15대 주차가능, 종로 최대 주차시설!★※빅뉴스! 주중 12시 이전 입실시 대실 최대 7시간※※주말에도???!!! 토,일,공휴일 : 5시간 (토,일,공휴일-14시이전 입실시)"
"2018-11-16","서울특별시 종로구 관철동 28-1","050350501352","1368","종로 스카이 더 클래식","4","20,000","23:00","65,000","#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상","[현장결제시] 주중 10시이후 입실시 18시까지 이용가능*.*멀리가지 않아도 돼! 종로 YBM 바로 옆 위치!★종로의 럭셔리 힐링플레이스! Hotel Sky The Classic!"
"2018-11-16","서울특별시 종로구 낙원동 84","050350500157","368","종로 시네마","5","25,000","20:00","65,000","#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상","커플PC로 친구와 혹은 연인과 함께 즐겨라! ●_●//피로를 한방에 날려버릴 특급 월풀 ?"
"2018-11-16","서울특별시 종로구 낙원동 165","050350500472","4245","종로 아마레","6","23,000","15:00","70,000","#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상","주중 12시 이전 입실시 대실시간이 무려 6시간이나!!!!>_<종로 최고의 부띠크 호텔, 종로 아마레?전 객실 초고속 커플PC 및 월풀, 고급비데가 설치되어있습니다."
"2018-11-16","서울특별시 종로구 운니동 37-2","050350500588","1765","종로 아비숑","4","20,000","22:00","65,000","#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상","주중 특실,숙박 특별가 40000원 선착순 이용?자체 마일리지 최대 10% 적립가능>ㅇ<///주중 11시 이전 입실시 최대 8시간 이용가능?"
"2018-11-16","서울특별시 종로구 숭인동 200-32","050350510725","1683","종로 자바","5","23,000","19:00","65,000","#쿠폰혜택 #최저가보상","선착순 예약시 숙박 만원할인!헤어 고데기, 렌즈액, 렌즈케이스 프론트에서 무료 제공!>ㅁ<로비에는 전자렌지, 고급원두커피, 다양한 쿠키, 팝콘 무료제공 냠냠"
"2018-11-16","서울특별시 종로구 관훈동 106","050350516845","266","종로 준오호텔","4","25,000","21:00","70,000","#쿠폰혜택 #현장적립","?준오 호텔? 신규오픈 이벤트!!?"
"2018-11-16","서울특별시 종로구 낙원동 142","050350500986","3527","종로 컬리넌","4","20,000","18:00","70,000","#당일예약취소가능 #현장적립 #최저가보상","로망스 패키지"
"2018-11-16","서울특별시 종로구 숭인동 200-36","050350514790","263","종로 케이하우스","4","20,000","18:00","55,000","#쿠폰혜택 #마이룸 #최저가보상",""
"2018-11-16","서울특별시 중구 태평로1가 29-1","050350510923","13","종로(광화문) 뉴서울 호텔","3","45,000","14:00","168,000","#쿠폰혜택 #현장적립","서울 관광의 최적화 된 위치!뉴서울 호텔 당일 특가판매!!"
"2018-11-16","서울특별시 종로구 창신동 383","050350516220","20","종로(동대문역) 오렌지","","","15:00","50,000","#현장적립","★동대문역에서 5분거리! 파밀리아인!└야놀자 회원 大환영!"
"2018-11-16","서울특별시 광진구 중곡동 92-5","050350501862","841","중곡 코지(아차산역)","6","20,000","20:00","50,000","#쿠폰혜택 #현장적립 #최저가보상","리모델링으로 새롭게 돌아온 코지입니다. 많은 방문 부탁드리겠습니다."
"2018-11-16","서울특별시 광진구 중곡동 605-1","050350502070","532","중곡 파인힐","4","20,000","18:00","44,500","#쿠폰혜택 #마이룸 #최저가보상",""
"2018-11-16","서울특별시 광진구 중곡동 611-1","050350510034","27","중곡 헤라","3","20,000","21:00","45,000","#쿠폰혜택 #현장적립",""
"2018-11-16","서울특별시 중구 충무로4가 22","050350510956","247","중구 충무모텔","4","20,000","18:00","50,000","#쿠폰혜택 #마이룸 #최저가보상","※ MY ROOM 객실 이용시 50%쿠폰 제공"
"2018-11-16","서울특별시 중랑구 중화동 207-37","050350511001","400","중랑 T","6","20,000","20:00","50,000","#현장적립 #최저가보상",""
"2018-11-16","서울특별시 중랑구 면목동 185-79","050350517295","4","중랑 뉴월드","4","20,000","17:00","35,000","#쿠폰혜택 #마이룸",""
"2018-11-16","서울특별시 중랑구 상봉동 136-13","050350518173","6","중랑 스위스","4","20,000","19:00","40,000","#현장적립 #최저가보상",""
"2018-11-16","서울특별시 중랑구 중화동 326-52","050350501621","339","중랑 썸","4","17,000","20:00","40,000","#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상","월별 이용후기 무료권 증정 EVENT !"
"2018-11-16","서울특별시 중랑구 면목동 179-24","024933570","1390","중랑(면목) Hotel M","6","20,000","19:00","55,000","#쿠폰혜택 #마이룸 #현장적립","택시비 지원!!무한대실 이벤트!!"
"2018-11-16","서울특별시 중랑구 면목동 191-122","050350501596","567","중랑(면목) 더 자바","4","20,000","21:00","50,000","#쿠폰혜택 #마이룸 #현장적립 #최저가보상","EVENT 1, 1주년 이벤트 !EVENT 2, 더 자바 이벤트 !EVENT 3, 마일리지 적립 이벤트 !"
"2018-11-16","서울특별시 도봉구 창동 14-1 창동 론스타","050350500065","2736","창동 론스타","10","25,000","12:00","60,000","#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상","무한 대실, 무한 숙박★무한대실 이벤트 월~금★★주말 대실 시간 연장 이벤트★"
"2018-11-16","서울특별시 도봉구 창동 14-3 창동 리젠트","050350500126","1212","창동 리젠트","8","22,000","15:00","60,000","#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상","창동 리젠트 택시비 지원 EVENT!:: 도봉구 대실 최저가 :: 어머! 여긴 가야해! ★새벽에 입실한다면? :: 새벽 숙박요금 파격세일 :: 혜택 누리기"
"2018-11-16","서울특별시 도봉구 창동 14-2 창동 베르사유","050350510214","1184","창동 베르사유","8","25,000","17:00","60,000","#쿠폰혜택 #마이룸 #당일예약취소가능 #현장적립 #최저가보상",""
"2018-11-16","서울특별시 도봉구 창동 731-22","050350510204","422","창동(쌍문동) M 모텔","6","18,000","22:00","","#쿠폰혜택 #마이룸 #현장적립","★봄맞이 특가 이벤트★★시간 연장 EVENT(금,토,일 제외)★맥주 SET"
"2018-11-16","서울특별시 강동구 천호동 338-15","050350500977","570","천호 15번가호텔","4","17,000","22:00","50,000","#마이룸 #당일예약취소가능 #현장적립 #최저가보상","▶ 무한대실&amp;생일&amp;쿠폰 EVENT !▶ 대실/숙박요금할인※ MY ROOM 이용시 차량이용 불가 ( 차량 소지시 업체문의) ※"
"2018-11-16","서울특별시 강동구 천호동 416-10","050350518256","0","천호 HOTEL H","","","","","#현장적립 #신축&리모델링","구 유니호텔 에서 새롭게 태어난 HOTEL H"
"2018-11-16","서울특별시 강동구 천호동 452-30","024747775","1810","천호 HOTEL 감","5","20,000","22:00","70,000","#쿠폰혜택 #당일예약취소가능 #현장적립 #최저가보상","▶ 최고의 시설 HOTEL 감 오픈!▶ 3월 특별이벤트 대실할인 이벤트!▶ 천호동의 새로운 모던감성 스타일!"
"2018-11-16","서울특별시 강동구 천호동 357-11","050350516234","1252","천호 ORANGE","6","15,000","18:00","35,000","","가성비 최고의 ORANGE달콤하고 상큼한 쉼터, ORANGE천호역에서 너무 가까운거리에 위치!"
"2018-11-16","서울특별시 강동구 천호동 454-28","050350501634","366","천호 T","10","20,000","20:00","55,000","#당일예약취소가능 #현장적립","대실5+1,숙박7+1 무료이벤트!!"
